"iso3c","nutrient","production_sector","nut_supply","consump"
"MYS","DHA+EPA","Import",1823924330.661,2012267.998
"MYS","DHA+EPA","Industrial",8667208375.22062,5480548.09298974
"MYS","DHA+EPA","Recreational",34706998.7061711,32403.210450624
"MYS","DHA+EPA","Subsistence",627807925.619342,461648.157866563
"MYS","Iron","aquaculture",3557268397.77148,790071.333000287
"MYS","Iron","Artisanal",5324479368.20773,1983554.89787689
"MYS","Iron","Import",3941729580.38667,2012267.998
"MYS","Iron","Industrial",14908541884.3602,5480548.09298974
"MYS","Iron","Recreational",78766343.0344008,32403.210450624
"MYS","Iron","Subsistence",1220443611.55219,461648.157866563
"MYS","Vitamin A","aquaculture",6095637766.47033,790071.333000287
"MYS","Vitamin A","Artisanal",113706133231.209,1983554.89787689
"MYS","Vitamin A","Import",49154278610,2012267.998
"MYS","Vitamin A","Industrial",295583509048.482,5480548.09298974
"MYS","Vitamin A","Recreational",1359571675.89252,32403.210450624
"MYS","Vitamin A","Subsistence",28725903022.2858,461648.157866563
"MYS","Vitamin B12","aquaculture",434990867.345155,790071.333000287
"MYS","Vitamin B12","Artisanal",13076284941.0085,1983554.89787689
"MYS","Vitamin B12","Import",11971205332.1667,2012267.998
"MYS","Vitamin B12","Industrial",46049951842.3598,5480548.09298974
"MYS","Vitamin B12","Recreational",188234881.081866,32403.210450624
"MYS","Vitamin B12","Subsistence",3572198150.10586,461648.157866563
"MYS","Zinc","aquaculture",1051823389.82552,790071.333000287
"MYS","Zinc","Artisanal",3117066657.13702,1983554.89787689
"MYS","Zinc","Import",3253060267.33333,2012267.998
"MYS","Zinc","Industrial",8295352404.8713,5480548.09298974
"MYS","Zinc","Recreational",27645415.2205928,32403.210450624
"MYS","Zinc","Subsistence",751855121.789906,461648.157866563
"MYT","Calcium","aquaculture",5120000,96
"MYT","Calcium","Artisanal",1498950224.87242,5840.39522618294
"MYT","Calcium","Industrial",352546799.744956,460.2732473328
"MYT","Calcium","Recreational",17549494.7625957,91.139703432
"MYT","Calcium","Subsistence",1540268933.10665,6375.34701107558
"MYT","DHA+EPA","aquaculture",48160,96
"MYT","DHA+EPA","Artisanal",6359514.37175862,5840.39522618294
"MYT","DHA+EPA","Industrial",443232.438288406,460.2732473328
"MYT","DHA+EPA","Recreational",108916.819424116,91.139703432
"MYT","DHA+EPA","Subsistence",6934382.39927374,6375.34701107558
"MYT","Iron","aquaculture",115040,96
"MYT","Iron","Artisanal",14944674.1662365,5840.39522618294
"MYT","Iron","Industrial",1386839.91445359,460.2732473328
"MYT","Iron","Recreational",181922.29593488,91.139703432
"MYT","Iron","Subsistence",17175338.8839079,6375.34701107558
"MYT","Vitamin A","aquaculture",3760000,96
"MYT","Vitamin A","Artisanal",192287840.73512,5840.39522618294
"MYT","Vitamin A","Industrial",32223631.0380201,460.2732473328
"MYT","Vitamin A","Recreational",3973914.900392,91.139703432
"MYT","Vitamin A","Subsistence",207866119.12081,6375.34701107558
"MYT","Vitamin B12","aquaculture",4e+05,96
"MYT","Vitamin B12","Artisanal",41652012.5566348,5840.39522618294
"MYT","Vitamin B12","Industrial",2152884.07520661,460.2732473328
"MYT","Vitamin B12","Recreational",508557.6716468,91.139703432
"MYT","Vitamin B12","Subsistence",49180347.8254364,6375.34701107558
"MYT","Zinc","aquaculture",72000,96
"MYT","Zinc","Artisanal",5624779.42999893,5840.39522618294
"MYT","Zinc","Industrial",323068.340483586,460.2732473328
"MYT","Zinc","Recreational",80892.31265088,91.139703432
"MYT","Zinc","Subsistence",6689782.37304506,6375.34701107558
"NAM","Calcium","Import",2940844360,57548.04
"NAM","Calcium","Industrial",5025858732.08259,86697.9871475522
"NAM","Calcium","Recreational",81945885.21624,1122.892037536
"NAM","Calcium","Subsistence",20804707.66192,310.132288128
"NAM","DHA+EPA","Import",48344533.1711999,57548.04
"NAM","DHA+EPA","Industrial",83500571.020089,86697.9871475522
"NAM","DHA+EPA","Recreational",875733.406701099,1122.892037536
"NAM","DHA+EPA","Subsistence",254437.69805168,310.132288128
"NAM","Iron","Import",91814197.0399999,57548.04
"NAM","Iron","Industrial",118438282.945521,86697.9871475522
"NAM","Iron","Recreational",5155209.9616064,1122.892037536
"NAM","Iron","Subsistence",945774.25700368,310.132288128
"NAM","Vitamin A","Import",1478066060,57548.04
"NAM","Vitamin A","Industrial",988859067.57273,86697.9871475522
"NAM","Vitamin A","Recreational",31384201.61136,1122.892037536
"NAM","Vitamin A","Subsistence",10014688.4708,310.132288128
"NAM","Vitamin B12","Import",293997854.4,57548.04
"NAM","Vitamin B12","Industrial",520768397.022016,86697.9871475522
"NAM","Vitamin B12","Recreational",3182578.836808,1122.892037536
"NAM","Vitamin B12","Subsistence",1059618.651104,310.132288128
"NAM","Zinc","Import",73551231,57548.04
"NAM","Zinc","Industrial",101618826.285832,86697.9871475522
"NAM","Zinc","Recreational",2207342.37098633,1122.892037536
"NAM","Zinc","Subsistence",446441.889849592,310.132288128
"NCL","Calcium","Artisanal",110861367.33367,1039.92427992101
"NCL","Calcium","Import",840474836,14043.1938
"NCL","Calcium","Recreational",5062697146.01983,20993.4108226992
"NCL","Calcium","Subsistence",7521348416.23211,20325.9995971776
"NCL","DHA+EPA","Artisanal",60610.9707044139,1039.92427992101
"NCL","DHA+EPA","Import",11395824.79482,14043.1938
"NCL","DHA+EPA","Recreational",30813689.2326673,20993.4108226992
"NCL","DHA+EPA","Subsistence",10644789.0209059,20325.9995971776
"NCL","Iron","Artisanal",1369668.34275088,1039.92427992101
"NCL","Iron","Import",43198981.8,14043.1938
"NCL","Iron","Recreational",53850656.5688396,20993.4108226992
"NCL","Iron","Subsistence",53230429.3151706,20325.9995971776
"NCL","Vitamin A","Artisanal",2167997.00997758,1039.92427992101
"NCL","Vitamin A","Import",327448734,14043.1938
"NCL","Vitamin A","Recreational",1044566905.22276,20993.4108226992
"NCL","Vitamin A","Subsistence",959833061.160968,20325.9995971776
"NCL","Vitamin B12","Artisanal",7283177.03618299,1039.92427992101
"NCL","Vitamin B12","Import",147627053.15,14043.1938
"NCL","Vitamin B12","Recreational",131163875.102993,20993.4108226992
"NCL","Vitamin B12","Subsistence",108585729.258019,20325.9995971776
"NCL","Zinc","Artisanal",1026594.02489252,1039.92427992101
"NCL","Zinc","Import",22469245.85,14043.1938
"NCL","Zinc","Recreational",18396574.8082628,20993.4108226992
"NCL","Zinc","Subsistence",21358037.6700543,20325.9995971776
"NER","Calcium","Import",1405926240,30561.264
"NER","DHA+EPA","Import",30741791.936,30561.264
"NER","Iron","Import",34235230.56,30561.264
"NER","Vitamin A","Import",845557280,30561.264
"NER","Vitamin B12","Import",113322084,30561.264
"NER","Zinc","Import",28592664,30561.264
"NFK","Calcium","Artisanal",878321.184,16.055208
"NFK","DHA+EPA","Artisanal",11396.3674656,16.055208
"NFK","Iron","Artisanal",29406.702,16.055208
"NFK","Vitamin A","Artisanal",1037128.248,16.055208
"NFK","Vitamin B12","Artisanal",24150.1728,16.055208
"NFK","Zinc","Artisanal",21882.4476,16.055208
"NGA","Calcium","Artisanal",56978586286.1656,372684.67136819
"NGA","Calcium","Import",114809195160,2524573.78
"NGA","Calcium","Industrial",6360250041.10305,78299.8960982525
"NGA","Calcium","Subsistence",5894286289.02425,45188.357004384
"NGA","DHA+EPA","Artisanal",412523039.536399,372684.67136819
"NGA","DHA+EPA","Import",2667926478.5208,2524573.78
"NGA","DHA+EPA","Industrial",42565012.3866482,78299.8960982525
"NGA","DHA+EPA","Subsistence",77121329.6777586,45188.357004384
"NGA","Iron","Artisanal",732961949.191884,372684.67136819
"NGA","Iron","Import",2868563433.54667,2524573.78
"NGA","Iron","Industrial",66580707.9348363,78299.8960982525
"NGA","Iron","Subsistence",68258560.09561,45188.357004384
"NGA","Vitamin A","Artisanal",9006544127.48877,372684.67136819
"NGA","Vitamin A","Import",70169156380,2524573.78
"NGA","Vitamin A","Industrial",2536138229.79423,78299.8960982525
"NGA","Vitamin A","Subsistence",3321554610.01456,45188.357004384
"NGA","Vitamin B12","Artisanal",1692185063.21678,372684.67136819
"NGA","Vitamin B12","Import",9424992602.06667,2524573.78
"NGA","Vitamin B12","Industrial",318260198.185945,78299.8960982525
"NGA","Vitamin B12","Subsistence",257053405.6513,45188.357004384
"NGA","Zinc","Artisanal",859294858.095472,372684.67136819
"NGA","Zinc","Import",2394118679.73333,2524573.78
"NGA","Zinc","Industrial",69281005.7166897,78299.8960982525
"NGA","Zinc","Subsistence",42555269.7809795,45188.357004384
"NIC","Calcium","Artisanal",29414358906.6583,48906.2905309397
"NIC","Calcium","Import",1768742004,37980.5022
"NIC","Calcium","Industrial",11827695564.278,44833.8913384963
"NIC","Calcium","Subsistence",11906699296.8913,14115.4496314848
"NIC","DHA+EPA","Artisanal",12435160.1285754,48906.2905309397
"NIC","DHA+EPA","Import",45457595.99878,37980.5022
"NIC","DHA+EPA","Industrial",22128914.2014368,44833.8913384963
"NIC","DHA+EPA","Subsistence",11625016.0136612,14115.4496314848
"NIC","Iron","Artisanal",136110312.837269,48906.2905309397
"NIC","Iron","Import",49648389.72,37980.5022
"NIC","Iron","Industrial",108057566.488925,44833.8913384963
"NIC","Iron","Subsistence",44428295.6110964,14115.4496314848
"NIC","Vitamin A","Artisanal",913723523.594845,48906.2905309397
"NIC","Vitamin A","Import",1043234046,37980.5022
"NIC","Vitamin A","Industrial",1424313261.91846,44833.8913384963
"NIC","Vitamin A","Subsistence",722907677.461249,14115.4496314848
"NIC","Vitamin B12","Artisanal",929584975.126034,48906.2905309397
"NIC","Vitamin B12","Import",154890683.25,37980.5022
"NIC","Vitamin B12","Industrial",436227875.569826,44833.8913384963
"NIC","Vitamin B12","Subsistence",62271155.4208867,14115.4496314848
"NIC","Zinc","Artisanal",262846006.990398,48906.2905309397
"NIC","Zinc","Import",43803067.15,37980.5022
"NIC","Zinc","Industrial",97780825.8894077,44833.8913384963
"NIC","Zinc","Subsistence",9130025.70158365,14115.4496314848
"NIU","Calcium","Artisanal",556372.197403175,9.00457454192
"NIU","Calcium","Subsistence",31512951.463788,472.53445643234
"NIU","DHA+EPA","Artisanal",5770.02943430274,9.00457454192
"NIU","DHA+EPA","Subsistence",351297.378016887,472.53445643234
"NIU","Iron","Artisanal",14711.9244066662,9.00457454192
"NIU","Iron","Subsistence",751788.02359275,472.53445643234
"NIU","Vitamin A","Artisanal",303809.806701991,9.00457454192
"NIU","Vitamin A","Subsistence",15893352.4336615,472.53445643234
"NIU","Vitamin B12","Artisanal",63972.490258992,9.00457454192
"NIU","Vitamin B12","Subsistence",3234462.77456028,472.53445643234
"NIU","Zinc","Artisanal",17412.9388622006,9.00457454192
"NIU","Zinc","Subsistence",831198.07309626,472.53445643234
"NLD","Calcium","Artisanal",6621574.99441139,89.4789417677313
"NLD","Calcium","Import",79788951808,1519749.3044
"NLD","Calcium","Industrial",1524048783.95094,14707.4971706683
"NLD","Calcium","Recreational",113318385.810712,3658.6910505096
"NLD","Calcium","Subsistence",225270999.673483,339.7891887812
"NLD","DHA+EPA","Artisanal",7874.56642314899,89.4789417677313
"NLD","DHA+EPA","Import",1232263902.94996,1519749.3044
"NLD","DHA+EPA","Industrial",9020811.3345129,14707.4971706683
"NLD","DHA+EPA","Recreational",1619914.52293424,3658.6910505096
"NLD","DHA+EPA","Subsistence",103759.857369055,339.7891887812
"NLD","Iron","Artisanal",17896.9590083841,89.4789417677313
"NLD","Iron","Import",2188573802.85333,1519749.3044
"NLD","Iron","Industrial",40910612.4535458,14707.4971706683
"NLD","Iron","Recreational",1346301.15870626,3658.6910505096
"NLD","Iron","Subsistence",665765.408263699,339.7891887812
"NLD","Vitamin A","Artisanal",109.512871922009,89.4789417677313
"NLD","Vitamin A","Import",39467721632,1519749.3044
"NLD","Vitamin A","Industrial",67365010.1600406,14707.4971706683
"NLD","Vitamin A","Recreational",96408581.1903702,3658.6910505096
"NLD","Vitamin A","Subsistence",7193640.46437876,339.7891887812
"NLD","Vitamin B12","Artisanal",53703.6787022492,89.4789417677313
"NLD","Vitamin B12","Import",7228608117.23333,1519749.3044
"NLD","Vitamin B12","Industrial",117187941.117553,14707.4971706683
"NLD","Vitamin B12","Recreational",7142823.81160576,3658.6910505096
"NLD","Vitamin B12","Subsistence",1173394.26078416,339.7891887812
"NLD","Zinc","Artisanal",322126.783427552,89.4789417677313
"NLD","Zinc","Import",1764983206.56667,1519749.3044
"NLD","Zinc","Industrial",51963507.2038282,14707.4971706683
"NLD","Zinc","Recreational",2815902.2622383,3658.6910505096
"NLD","Zinc","Subsistence",885478.076660848,339.7891887812
"NOR","Calcium","aquaculture",148068645553.229,6955083.99502058
"NOR","Calcium","Artisanal",1960235857.16543,55281.0278984088
"NOR","Calcium","Import",65294153404,1213198.6302
"NOR","Calcium","Industrial",314871852148.718,877328.57865802
"NOR","Calcium","Recreational",1704523543.26064,60237.193063104
"NOR","Calcium","Subsistence",4425395571.33596,168664.343384726
"NOR","DHA+EPA","aquaculture",22266311928.8806,6955083.99502058
"NOR","DHA+EPA","Artisanal",54146634.630864,55281.0278984088
"NOR","DHA+EPA","Import",1188458839.79078,1213198.6302
"NOR","DHA+EPA","Industrial",1280473888.32985,877328.57865802
"NOR","DHA+EPA","Recreational",25601909.3480856,60237.193063104
"NOR","DHA+EPA","Subsistence",130890024.280747,168664.343384726
"NOR","Iron","aquaculture",4674736505.95047,6955083.99502058
"NOR","Iron","Artisanal",37258363.6051973,55281.0278984088
"NOR","Iron","Import",1530599207,1213198.6302
"NOR","Iron","Industrial",1169927587.39217,877328.57865802
"NOR","Iron","Recreational",36255479.7741326,60237.193063104
"NOR","Iron","Subsistence",110373072.270323,168664.343384726
"NOR","Vitamin A","aquaculture",138572011905.922,6955083.99502058
"NOR","Vitamin A","Artisanal",763977273.220286,55281.0278984088
"NOR","Vitamin A","Import",31690882666,1213198.6302
"NOR","Vitamin A","Industrial",160131188292.417,877328.57865802
"NOR","Vitamin A","Recreational",940237220.2812,60237.193063104
"NOR","Vitamin A","Subsistence",3154146078.88282,168664.343384726
"NOR","Vitamin B12","aquaculture",49969664433.5841,6955083.99502058
"NOR","Vitamin B12","Artisanal",312802935.079567,55281.0278984088
"NOR","Vitamin B12","Import",4709598430.85,1213198.6302
"NOR","Vitamin B12","Industrial",10155356810.6125,877328.57865802
"NOR","Vitamin B12","Recreational",201609415.171224,60237.193063104
"NOR","Vitamin B12","Subsistence",721360388.529888,168664.343384726
"NOR","Zinc","aquaculture",5730792251.45636,6955083.99502058
"NOR","Zinc","Artisanal",47160234.5941756,55281.0278984088
"NOR","Zinc","Import",1608542386.55,1213198.6302
"NOR","Zinc","Industrial",1228335811.49433,877328.57865802
"NOR","Zinc","Recreational",46184694.0920686,60237.193063104
"NOR","Zinc","Subsistence",133626751.206757,168664.343384726
"NPL","Calcium","Import",131828890,2734.31
"NPL","DHA+EPA","Import",2797718.9076,2734.31
"NPL","Iron","Import",3288272.43333333,2734.31
"NPL","Vitamin A","Import",74233235,2734.31
"NPL","Vitamin B12","Import",10494752.3333333,2734.31
"NPL","Zinc","Import",2947573.61666667,2734.31
"NRU","Calcium","Artisanal",89153902.6904594,4170.777351072
"NRU","Calcium","Subsistence",134934105.912667,969.8143764336
"NRU","DHA+EPA","Artisanal",1326224.77485794,4170.777351072
"NRU","DHA+EPA","Subsistence",1467278.59949785,969.8143764336
"NRU","Iron","Artisanal",5712376.49545732,4170.777351072
"NRU","Iron","Subsistence",2434597.56769608,969.8143764336
"NRU","Vitamin A","Artisanal",118815166.79098,4170.777351072
"NRU","Vitamin A","Subsistence",22690548.9679928,969.8143764336
"NRU","Vitamin B12","Artisanal",17524095.9935704,4170.777351072
"NRU","Vitamin B12","Subsistence",10466791.7276806,969.8143764336
"NRU","Zinc","Artisanal",3592799.29156851,4170.777351072
"NRU","Zinc","Subsistence",1508398.56829533,969.8143764336
"NZL","Calcium","aquaculture",2527411285.92514,64525.1319800983
"NZL","Calcium","Artisanal",7938582043.70783,201240.142601147
"NZL","Calcium","Import",14444468230,234095.85
"NZL","Calcium","Industrial",15285445802.9895,372752.716073183
"NZL","Calcium","Recreational",3765765516.37922,42255.796174162
"NZL","Calcium","Subsistence",171103723.593382,1919.9613033136
"NZL","DHA+EPA","aquaculture",140685953.246478,64525.1319800983
"NZL","DHA+EPA","Artisanal",253350963.731083,201240.142601147
"NZL","DHA+EPA","Import",163837718.7312,234095.85
"NZL","DHA+EPA","Industrial",469261262.225589,372752.716073183
"NZL","DHA+EPA","Recreational",37705936.7233683,42255.796174162
"NZL","DHA+EPA","Subsistence",1713230.98763393,1919.9613033136
"NZL","Iron","aquaculture",70533019.9605404,64525.1319800983
"NZL","Iron","Artisanal",333315954.330692,201240.142601147
"NZL","Iron","Import",386044466.02,234095.85
"NZL","Iron","Industrial",593496302.321393,372752.716073183
"NZL","Iron","Recreational",100084151.473041,42255.796174162
"NZL","Iron","Subsistence",4547487.33438156,1919.9613033136
"NZL","Vitamin A","aquaculture",14146592944.9371,64525.1319800983
"NZL","Vitamin A","Artisanal",10438596050.6281,201240.142601147
"NZL","Vitamin A","Import",5501825605,234095.85
"NZL","Vitamin A","Industrial",20044961540.1509,372752.716073183
"NZL","Vitamin A","Recreational",1078118729.03374,42255.796174162
"NZL","Vitamin A","Subsistence",48986090.135546,1919.9613033136
"NZL","Vitamin B12","aquaculture",176255168.568821,64525.1319800983
"NZL","Vitamin B12","Artisanal",1574031391.67472,201240.142601147
"NZL","Vitamin B12","Import",1143815047.4,234095.85
"NZL","Vitamin B12","Industrial",2857676484.63075,372752.716073183
"NZL","Vitamin B12","Recreational",217528187.85283,42255.796174162
"NZL","Vitamin B12","Subsistence",9883749.4707384,1919.9613033136
"NZL","Zinc","aquaculture",52730026.0011275,64525.1319800983
"NZL","Zinc","Artisanal",193326484.15232,201240.142601147
"NZL","Zinc","Import",410160420.65,234095.85
"NZL","Zinc","Industrial",350995744.817081,372752.716073183
"NZL","Zinc","Recreational",64397758.6853609,42255.796174162
"NZL","Zinc","Subsistence",2926017.63292533,1919.9613033136
"OMN","Calcium","aquaculture",128443247.45183,3949.06218145518
"OMN","Calcium","Artisanal",932781794019.996,1054697.63428193
"OMN","Calcium","Import",5498828070,96926.876
"OMN","Calcium","Industrial",25017636.7279456,234.31038767173
"OMN","Calcium","Recreational",98695612.0192989,165.7519999968
