"country","iso3c","year","genus_cat","scientific_name","common_name","production_sector","tonnes"
"Saudi Arabia","SAU",2019,"Pelagic Fish","Megalaspis cordyla","Torpedo scad","Industrial",10.697469926
"Saudi Arabia","SAU",2019,"Pelagic Fish","Nematalosa nasus","Bloch's gizzard shad","Industrial",28.9949184
"Saudi Arabia","SAU",2019,"Pelagic Fish","Otolithes ruber","Tigertooth croaker","Industrial",92.68600319
"Saudi Arabia","SAU",2019,"Pelagic Fish","Pampus argenteus","Silver pomfret","Artisanal",7.199120683
"Saudi Arabia","SAU",2019,"Pelagic Fish","Pampus argenteus","Silver pomfret","Industrial",47.9990784
"Saudi Arabia","SAU",2019,"Pelagic Fish","Parastromateus niger","Black pomfret","Industrial",37.5196416
"Saudi Arabia","SAU",2019,"Pelagic Fish","Rachycentridae","Cobias","Artisanal",27.16477589
"Saudi Arabia","SAU",2019,"Pelagic Fish","Rachycentron canadum","Cobia","Artisanal",924.2790253
"Saudi Arabia","SAU",2019,"Pelagic Fish","Rachycentron canadum","Cobia","Industrial",52.42329465
"Saudi Arabia","SAU",2019,"Pelagic Fish","Rastrelliger kanagurta","Indian mackerel","Artisanal",596.7174241
"Saudi Arabia","SAU",2019,"Pelagic Fish","Rastrelliger kanagurta","Indian mackerel","Industrial",3177.410528608
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sardinella","Sardinellas","Industrial",20.4158976
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sardinella gibbosa","Goldstripe sardinella","Industrial",33.7188096
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scomberoides tol","Needlescaled queenfish","Artisanal",256.79048034
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scomberoides tol","Needlescaled queenfish","Industrial",48.52604063
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scomberomorus commerson","Narrow-barred Spanish mackerel","Artisanal",5173.872115
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scomberomorus commerson","Narrow-barred Spanish mackerel","Industrial",278.00577761
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scomberomorus guttatus","Indo-Pacific king mackerel","Artisanal",1065.928682
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scomberomorus guttatus","Indo-Pacific king mackerel","Industrial",79.98688051
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scombridae","Mackerels, tunas, bonitos","Artisanal",6.88391671
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scombroidei","Tunas, bonitos, billfishes","Artisanal",120.290719977
"Saudi Arabia","SAU",2019,"Pelagic Fish","Scombroidei","Tunas, bonitos, billfishes","Industrial",9.149709991
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sparidae","Porgies, seabreams","Artisanal",46.540286429
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sparidae","Porgies, seabreams","Industrial",0.341563782
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sphyraena","Barracudas, sennets","Artisanal",628.98884
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sphyraena","Barracudas, sennets","Industrial",55.76975909
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sphyraena barracuda","Great barracuda","Artisanal",970.3354177
"Saudi Arabia","SAU",2019,"Pelagic Fish","Sphyraena barracuda","Great barracuda","Industrial",246.2066178
"Saudi Arabia","SAU",2019,"Pelagic Fish","Tenualosa ilisha","Hilsa shad","Industrial",1.900416
"Saudi Arabia","SAU",2019,"Pelagic Fish","Thryssa","Thryssas","Industrial",4.2895104
"Saudi Arabia","SAU",2019,"Pelagic Fish","Thunnus tonggol","Longtail tuna","Artisanal",51.25928781
"Saudi Arabia","SAU",2019,"Pelagic Fish","Trichiurus lepturus","Largehead hairtail","Industrial",83.1839232
"Saudi Arabia","SAU",2019,"Pelagic Fish","Tylosurus crocodilus","Hound needlefish","Artisanal",141.6522134
"Saudi Arabia","SAU",2019,"Pelagic Fish","Tylosurus crocodilus","Hound needlefish","Industrial",3.278279999
"Senegal","SEN",2019,"Cephalopods","Illex coindetii","Broadtail shortfin squid","Industrial",15.64279814
"Senegal","SEN",2019,"Cephalopods","Loligo","Common squids","Artisanal",2690.609599
"Senegal","SEN",2019,"Cephalopods","Loligo","Common squids","Industrial",3686.30918159
"Senegal","SEN",2019,"Cephalopods","Octopus","Octopuses, pikas","Industrial",2204.8309065
"Senegal","SEN",2019,"Cephalopods","Octopus vulgaris","Common octopus","Artisanal",3122.338361
"Senegal","SEN",2019,"Cephalopods","Octopus vulgaris","Common octopus","Industrial",8715.627469209
"Senegal","SEN",2019,"Cephalopods","Sepia","Sepia cuttlefishes","Artisanal",744.1176437
"Senegal","SEN",2019,"Cephalopods","Sepia","Sepia cuttlefishes","Industrial",1437.976399
"Senegal","SEN",2019,"Cephalopods","Sepia officinalis","Common cuttlefish","Industrial",1.758648712
"Senegal","SEN",2019,"Crustaceans","Aristeus antennatus","Blue and red shrimp","Industrial",2.22406015
"Senegal","SEN",2019,"Crustaceans","Decapoda","Crabs, lobsters, shrimps","Artisanal",256.171484
"Senegal","SEN",2019,"Crustaceans","Decapoda","Crabs, lobsters, shrimps","Industrial",1327.318866081
"Senegal","SEN",2019,"Crustaceans","Dendrobranchiata","Shrimps and prawns","Artisanal",3.73161615
"Senegal","SEN",2019,"Crustaceans","Dendrobranchiata","Shrimps and prawns","Industrial",181.841211965
"Senegal","SEN",2019,"Crustaceans","Farfantepenaeus notialis","Southern pink shrimp","Artisanal",1318.823518
"Senegal","SEN",2019,"Crustaceans","Farfantepenaeus notialis","Southern pink shrimp","Industrial",1953.655784574
"Senegal","SEN",2019,"Crustaceans","Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Industrial",320.868201514
"Senegal","SEN",2019,"Crustaceans","Palinuridae","Spiny lobsters","Industrial",44.688836052
"Senegal","SEN",2019,"Crustaceans","Panulirus","Spiny lobsters","Artisanal",18.93629325
"Senegal","SEN",2019,"Crustaceans","Panulirus","Spiny lobsters","Industrial",33.743706748
"Senegal","SEN",2019,"Crustaceans","Parapenaeus longirostris","Deepwater rose shrimp","Industrial",20.413444468
"Senegal","SEN",2019,"Crustaceans","Penaeidae","Commercial shrimps and prawns","Industrial",9.383516258
"Senegal","SEN",2019,"Demersal Fish","Acanthuridae","Surgeons, tangs, unicornfishes","Industrial",59.35171663
"Senegal","SEN",2019,"Demersal Fish","Acanthurus monroviae","Monrovia doctorfish","Artisanal",38.09746909
"Senegal","SEN",2019,"Demersal Fish","Acanthurus monroviae","Monrovia doctorfish","Industrial",307.455872436
"Senegal","SEN",2019,"Demersal Fish","Apsilus fuscus","African forktail snapper","Artisanal",54.46131904
"Senegal","SEN",2019,"Demersal Fish","Apsilus fuscus","African forktail snapper","Industrial",361.7136247
"Senegal","SEN",2019,"Demersal Fish","Balistidae","Triggerfishes","Artisanal",11.5050659
"Senegal","SEN",2019,"Demersal Fish","Balistidae","Triggerfishes","Industrial",1701.562762801
"Senegal","SEN",2019,"Demersal Fish","Beryx decadactylus","Alfonsino","Industrial",68.19382877
"Senegal","SEN",2019,"Demersal Fish","Boops boops","Bogue","Artisanal",8.277809348
"Senegal","SEN",2019,"Demersal Fish","Boops boops","Bogue","Industrial",120.287411312
"Senegal","SEN",2019,"Demersal Fish","Bothus podas","Wide-eyed flounder","Industrial",104.3264809
"Senegal","SEN",2019,"Demersal Fish","Brachydeuterus auritus","Bigeye grunt","Artisanal",4353.78652
"Senegal","SEN",2019,"Demersal Fish","Brachydeuterus auritus","Bigeye grunt","Industrial",8126.06115791
"Senegal","SEN",2019,"Demersal Fish","Caranx crysos","Blue runner","Industrial",40.82060428
"Senegal","SEN",2019,"Demersal Fish","Caranx hippos","Crevalle jack","Artisanal",82.61349151
"Senegal","SEN",2019,"Demersal Fish","Caranx hippos","Crevalle jack","Industrial",325.065446612
"Senegal","SEN",2019,"Demersal Fish","Carlarius heudelotii","Smoothmouth sea catfish","Industrial",9123.83011741
"Senegal","SEN",2019,"Demersal Fish","Cephalopholis taeniops","Bluespotted seabass","Artisanal",8.052035662
"Senegal","SEN",2019,"Demersal Fish","Citharus linguatula","Spotted flounder","Industrial",1588.452314
"Senegal","SEN",2019,"Demersal Fish","Conger conger","European conger","Artisanal",309.0037258
"Senegal","SEN",2019,"Demersal Fish","Conger conger","European conger","Industrial",1892.63323311
"Senegal","SEN",2019,"Demersal Fish","Cynoglossus","Tonguesoles","Industrial",5662.20993229
"Senegal","SEN",2019,"Demersal Fish","Cynoglossus canariensis","Canary tonguesole","Artisanal",2001.146336
"Senegal","SEN",2019,"Demersal Fish","Cynoglossus canariensis","Canary tonguesole","Industrial",1152.912061
"Senegal","SEN",2019,"Demersal Fish","Dentex angolensis","Angolan dentex","Artisanal",16.83345887
"Senegal","SEN",2019,"Demersal Fish","Dentex angolensis","Angolan dentex","Industrial",29.996541135
"Senegal","SEN",2019,"Demersal Fish","Epinephelus","Seabasses, hinds","Artisanal",616.9090604
"Senegal","SEN",2019,"Demersal Fish","Epinephelus","Seabasses, hinds","Industrial",2388.708215316
"Senegal","SEN",2019,"Demersal Fish","Epinephelus aeneus","White grouper","Artisanal",2114.150903
"Senegal","SEN",2019,"Demersal Fish","Epinephelus aeneus","White grouper","Industrial",3046.05602175
"Senegal","SEN",2019,"Demersal Fish","Epinephelus caninus","Dogtooth grouper","Artisanal",89.53561975
"Senegal","SEN",2019,"Demersal Fish","Epinephelus caninus","Dogtooth grouper","Industrial",9.139180477
"Senegal","SEN",2019,"Demersal Fish","Epinephelus goreensis","Dungat grouper","Artisanal",705.7853902
"Senegal","SEN",2019,"Demersal Fish","Epinephelus goreensis","Dungat grouper","Industrial",276.183949298
"Senegal","SEN",2019,"Demersal Fish","Epinephelus marginatus","Dusky grouper","Artisanal",221.7346701
"Senegal","SEN",2019,"Demersal Fish","Epinephelus marginatus","Dusky grouper","Industrial",661.52804372
"Senegal","SEN",2019,"Demersal Fish","Eucinostomus melanopterus","Flagfin mojarra","Artisanal",1057.000776
"Senegal","SEN",2019,"Demersal Fish","Fistularia tabacaria","Cornetfish","Industrial",157.97275893
"Senegal","SEN",2019,"Demersal Fish","Fistulariidae","Cornetfishes","Artisanal",27.43234742
"Senegal","SEN",2019,"Demersal Fish","Galeoides decadactylus","Lesser African threadfin","Artisanal",1399.132148
"Senegal","SEN",2019,"Demersal Fish","Galeoides decadactylus","Lesser African threadfin","Industrial",4434.32009403
"Senegal","SEN",2019,"Demersal Fish","Glaucostegus cemiculus","Blackchin guitarfish","Artisanal",268.6689934
"Senegal","SEN",2019,"Demersal Fish","Haemulidae","Grunts, sweetlips, bonnetmouths","Industrial",19.60493509
"Senegal","SEN",2019,"Demersal Fish","Labridae","Wrasses, gropers, tuskfishes","Artisanal",1032.05841
"Senegal","SEN",2019,"Demersal Fish","Labridae","Wrasses, gropers, tuskfishes","Industrial",1546.7348561
"Senegal","SEN",2019,"Demersal Fish","Lethrinus atlanticus","Atlantic emperor","Artisanal",24.66732773
"Senegal","SEN",2019,"Demersal Fish","Lethrinus atlanticus","Atlantic emperor","Industrial",509.237554089
"Senegal","SEN",2019,"Demersal Fish","Lutjanus","Snappers","Artisanal",258.2873197
"Senegal","SEN",2019,"Demersal Fish","Lutjanus","Snappers","Industrial",2891.64205633
"Senegal","SEN",2019,"Demersal Fish","Lutjanus agennes","African red snapper","Industrial",61.2325092
"Senegal","SEN",2019,"Demersal Fish","Manta birostris","Giant manta","Artisanal",76.18821545
"Senegal","SEN",2019,"Demersal Fish","Marine groundfishes not identified","Groundfishes","Industrial",80.09622449
"Senegal","SEN",2019,"Demersal Fish","Merluccius","Hakes","Artisanal",66.80735394
"Senegal","SEN",2019,"Demersal Fish","Merluccius senegalensis","Senegalese hake","Artisanal",63.78637551
"Senegal","SEN",2019,"Demersal Fish","Merluccius senegalensis","Senegalese hake","Industrial",1526.336159055
"Senegal","SEN",2019,"Demersal Fish","Microchirus","Soles","Industrial",0.54288224
"Senegal","SEN",2019,"Demersal Fish","Mugil","Grey mullets","Artisanal",2064.641364
"Senegal","SEN",2019,"Demersal Fish","Mugil","Grey mullets","Industrial",3518.45994998
"Senegal","SEN",2019,"Demersal Fish","Muraena helena","Mediterranean moray","Industrial",7.800572527
"Senegal","SEN",2019,"Demersal Fish","Muraenidae","Moray eels","Artisanal",61.96316609
"Senegal","SEN",2019,"Demersal Fish","Muraenidae","Moray eels","Industrial",1645.80336492
"Senegal","SEN",2019,"Demersal Fish","Myliobatidae","Eagle/manta rays","Artisanal",176.6524669
"Senegal","SEN",2019,"Demersal Fish","Myliobatidae","Eagle/manta rays","Industrial",314.787533119
"Senegal","SEN",2019,"Demersal Fish","Pagellus bellottii","Red pandora","Artisanal",1830.692754
"Senegal","SEN",2019,"Demersal Fish","Pagellus bellottii","Red pandora","Industrial",1130.29675703
"Senegal","SEN",2019,"Demersal Fish","Pentanemus quinquarius","Royal threadfin","Industrial",30.35850277
"Senegal","SEN",2019,"Demersal Fish","Perciformes","Perch-likes","Artisanal",183.3142559
"Senegal","SEN",2019,"Demersal Fish","Perciformes","Perch-likes","Industrial",1421.091730434
"Senegal","SEN",2019,"Demersal Fish","Plectorhinchus mediterraneus","Rubberlip grunt","Industrial",540.975395
"Senegal","SEN",2019,"Demersal Fish","Pleuronectiformes","Flatfishes","Industrial",85.321101145
"Senegal","SEN",2019,"Demersal Fish","Polydactylus quadrifilis","Giant African threadfin","Artisanal",215.1037098
"Senegal","SEN",2019,"Demersal Fish","Polydactylus quadrifilis","Giant African threadfin","Industrial",851.96468493
"Senegal","SEN",2019,"Demersal Fish","Pomadasys","Grunters","Artisanal",276.5710348
"Senegal","SEN",2019,"Demersal Fish","Pomadasys","Grunters","Industrial",1118.08083839
"Senegal","SEN",2019,"Demersal Fish","Pomadasys jubelini","Sompat grunt","Artisanal",369.6243665
"Senegal","SEN",2019,"Demersal Fish","Pomadasys jubelini","Sompat grunt","Industrial",2196.842144001
"Senegal","SEN",2019,"Demersal Fish","Pristidae","Sawfishes","Artisanal",0.266544011
"Senegal","SEN",2019,"Demersal Fish","Psettodes belcheri","Spottail spiny turbot","Artisanal",201.9781547
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus","African croakers","Artisanal",97.68392341
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus","African croakers","Industrial",75.82722546
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus elongatus","Bobo croaker","Artisanal",215.0029788
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus elongatus","Bobo croaker","Industrial",100.272694305
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus senegalensis","Cassava croaker","Artisanal",1992.750308
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus senegalensis","Cassava croaker","Industrial",4813.2896306
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus senegallus","Law croaker","Artisanal",136.0587767
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus senegallus","Law croaker","Industrial",277.44841656
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus typus","Longneck croaker","Artisanal",1076.232599
"Senegal","SEN",2019,"Demersal Fish","Pseudotolithus typus","Longneck croaker","Industrial",4.221272381
"Senegal","SEN",2019,"Demersal Fish","Pseudupeneus prayensis","West African goatfish","Artisanal",92.63530956
"Senegal","SEN",2019,"Demersal Fish","Pseudupeneus prayensis","West African goatfish","Industrial",581.325593891
"Senegal","SEN",2019,"Demersal Fish","Raja","Stingrays, skates","Artisanal",1338.491224
"Senegal","SEN",2019,"Demersal Fish","Raja","Stingrays, skates","Industrial",1615.376136359
"Senegal","SEN",2019,"Demersal Fish","Rhinobatidae","Guitarfishes, fanrays","Artisanal",1.437835479
"Senegal","SEN",2019,"Demersal Fish","Rhinobatidae","Guitarfishes, fanrays","Industrial",2.56216452
"Senegal","SEN",2019,"Demersal Fish","Scaridae","Parrotfishes","Industrial",7.578120449
"Senegal","SEN",2019,"Demersal Fish","Sciaenidae","Drums, croakers","Artisanal",9.988611632
"Senegal","SEN",2019,"Demersal Fish","Sciaenidae","Drums, croakers","Industrial",478.277235068
"Senegal","SEN",2019,"Demersal Fish","Scorpaena","Scorpionfishes","Industrial",1311.51951616
"Senegal","SEN",2019,"Demersal Fish","Scorpaenidae","Scorpionfishes, rockfishes","Artisanal",164.6860811
"Senegal","SEN",2019,"Demersal Fish","Scorpaenidae","Scorpionfishes, rockfishes","Industrial",293.463918879
"Senegal","SEN",2019,"Demersal Fish","Selene dorsalis","African moonfish","Artisanal",96.57170553
"Senegal","SEN",2019,"Demersal Fish","Selene dorsalis","African moonfish","Industrial",3550.16695877
"Senegal","SEN",2019,"Demersal Fish","Soleidae","Soles","Artisanal",1487.440803
"Senegal","SEN",2019,"Demersal Fish","Soleidae","Soles","Industrial",3788.809395458
"Senegal","SEN",2019,"Demersal Fish","Sparus aurata","Gilthead seabream","Artisanal",23.5948802
"Senegal","SEN",2019,"Demersal Fish","Sparus aurata","Gilthead seabream","Industrial",50.936890927
"Senegal","SEN",2019,"Demersal Fish","Squalus blainville","Longnose spurdog","Artisanal",27.50204474
"Senegal","SEN",2019,"Demersal Fish","Squalus blainville","Longnose spurdog","Industrial",19.779910105
"Senegal","SEN",2019,"Demersal Fish","Tetraodontidae","Puffers, tobies","Industrial",11.62270068
"Senegal","SEN",2019,"Demersal Fish","Triglidae","Searobins, gurnards","Artisanal",26.36540161
"Senegal","SEN",2019,"Demersal Fish","Triglidae","Searobins, gurnards","Industrial",393.338073348
"Senegal","SEN",2019,"Demersal Fish","Umbrina canariensis","Canary drum","Artisanal",267.8723442
"Senegal","SEN",2019,"Demersal Fish","Umbrina canariensis","Canary drum","Industrial",422.227946592
"Senegal","SEN",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",97445.57256619
"Senegal","SEN",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Industrial",147126.204699182
"Senegal","SEN",2019,"Moluscs; Other","Cerastoderma edule","Common cockle","Industrial",506.4035262
"Senegal","SEN",2019,"Moluscs; Other","Crassostrea","Cupped oysters","Artisanal",113.578219
"Senegal","SEN",2019,"Moluscs; Other","Crassostrea","Cupped oysters","Industrial",202.391780959
"Senegal","SEN",2019,"Moluscs; Other","Cymbium","Volutes","Artisanal",5982.637112
"Senegal","SEN",2019,"Moluscs; Other","Cymbium","Volutes","Industrial",4640.012579627
"Senegal","SEN",2019,"Moluscs; Other","Gastropoda","Sea snails","Artisanal",5.315056604
"Senegal","SEN",2019,"Moluscs; Other","Gastropoda","Sea snails","Industrial",84.077625109
"Senegal","SEN",2019,"Moluscs; Other","Haliotis","Abalones","Artisanal",35.70524617
"Senegal","SEN",2019,"Moluscs; Other","Mollusca","Clams, seasnails, squids, octopuses","Artisanal",9.814469515
"Senegal","SEN",2019,"Moluscs; Other","Mollusca","Clams, seasnails, squids, octopuses","Industrial",3300.57158197
"Senegal","SEN",2019,"Moluscs; Other","Murex","Murex shells","Artisanal",821.1334634
"Senegal","SEN",2019,"Moluscs; Other","Murex","Murex shells","Industrial",1497.95542245
"Senegal","SEN",2019,"Moluscs; Other","Patella","Limpets","Artisanal",0.453923879
"Senegal","SEN",2019,"Pelagic Fish","Ablennes hians","Flat needlefish","Artisanal",612.4124966
"Senegal","SEN",2019,"Pelagic Fish","Ablennes hians","Flat needlefish","Industrial",3821.2431839
"Senegal","SEN",2019,"Pelagic Fish","Alectis alexandrina","Alexandria pompano","Artisanal",24.52657927
"Senegal","SEN",2019,"Pelagic Fish","Alectis alexandrina","Alexandria pompano","Industrial",4942.106673339
